AuthorID,Author,Date,Content,Attachments,Reactions,,,,
5.08392E+17,Tickets#6981,2022-01-23T14:14:36.6930000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.25563E+17,undoubted08,2022-01-23T14:14:44.0240000-05:00,@blinds17 ☝️,,,,,,
9.18737E+17,cjmac10,2022-01-23T14:17:54.7120000-05:00,Can I swap (meta-mask)my tokens to usdt on uniswap and then send usdt from my meta-mask to crypto.com?,,,,,,
3.11351E+17,maxandrew,2022-01-23T14:18:42.1400000-05:00,Yes if your tokens are listed already,,,,,,
9.18737E+17,cjmac10,2022-01-23T14:19:07.6830000-05:00,"Ahh gotcha thanks,GD!",,np (2),,,,
6.18609E+17,pn8738,2022-01-23T14:38:19.3900000-05:00,"This seems like a dumb question, but can v2 coins experience impermanent  loss? It seems like only v3 does due to the nature of setting a finite range. v2 just changes value due to underlying coins changing value",,,,,,
6.66139E+17,bing2,2022-01-23T14:41:13.8540000-05:00,IL is also in V2. It's worse in V3 due to finite range.,,,,,,
5.08392E+17,Tickets#6981,2022-01-23T14:41:22.3270000-05:00,Please read this article about impermanent loss: https://medium.com/@pintail/uniswap-a-good-deal-for-liquidity-providers-104c0b6816f2,,,,,,
3.11351E+17,maxandrew,2022-01-23T15:55:45.1680000-05:00,What would cause the error `Error: Invariant failed: PRICE_BOUNDS`?,,,,,,
6.66139E+17,bing2,2022-01-23T15:57:39.4090000-05:00,Where do you get this error?,,,,,,
3.11351E+17,maxandrew,2022-01-23T16:06:06.8630000-05:00,"Creating a pool instance, but wondering how to interpret it more generally. Could it be caused by min and max prices not being set for a pool? Or are prices set to range (0, infinity) by default with the option to concentrate liquidity after pool creation? @Bing²",,,,,,
6.66139E+17,bing2,2022-01-23T16:07:47.2530000-05:00,"No idea, sorry. Dev questions are posted in #💻│dev-chat",,👍 (2),,,,
3.11351E+17,maxandrew,2022-01-23T16:08:20.3950000-05:00,Gotcha thanks,,,,,,
3.11351E+17,maxandrew,2022-01-23T16:10:08.7900000-05:00,Any idea what causes invariant errors in the UI? (Not strictly dev related),,,,,,
4.65797E+17,jakekvm01,2022-01-23T16:16:18.1930000-05:00,Can you provide screenshot with the error you encountered please?,,,,,,
3.11351E+17,maxandrew,2022-01-23T16:17:42.8270000-05:00,,https://cdn.discordapp.com/attachments/597638926152499206/934919851972108328/Screen_Shot_2022-01-23_at_9.17.14_PM.png?ex=65f75df6&is=65e4e8f6&hm=33ddc8f795f6e9f22683c11fa6b7601256dd3698e92f7390330f9688d3fe042c&,,,,,
4.65797E+17,jakekvm01,2022-01-23T16:19:30.9990000-05:00,Kindly post it here #💻│dev-chat.,,👍 (2),,,,
3.11351E+17,maxandrew,2022-01-23T16:20:27.3340000-05:00,I know this instance is dev related but I saw it happened for some people in the UI too so just trying to figure out how to interpret the error type --  posted in dev-chat as well though,,👍 (2),,,,
7.67679E+17,crowz243,2022-01-23T16:21:42.8530000-05:00,Hello I got a dm from someone saying I won some Bitcoin on a giveaway from uniswap is it real or a scam?,,,,,,
6.66139E+17,bing2,2022-01-23T16:21:59.2150000-05:00,That is a scam. Please report in #⚠│report-scams,,,,,,
7.67679E+17,crowz243,2022-01-23T16:22:44.6760000-05:00,Ok thx,,,,,,
7.80004E+17,engman01,2022-01-23T16:45:18.0990000-05:00,"Hello, I see many weth pairs on Optimism layer of UNIv3, but I do not see weth between tokens for swaping. How does it work? How unwrap wrapped eth on Optimism?",,,,,,
6.66139E+17,bing2,2022-01-23T16:46:48.5970000-05:00,If you use ETH for swapping the router will automatically wrap it to WETH.,,,,,,
7.80004E+17,engman01,2022-01-23T16:47:49.5030000-05:00,I need to unwrap it back now to have option to work with my eth,,,,,,
6.66139E+17,bing2,2022-01-23T16:48:45.0790000-05:00,"You can still use WETH to swap, but you need to have a bit of ETH in your wallet for transaction fees. Miners will only accept ETH.",,,,,,
7.80004E+17,engman01,2022-01-23T16:50:17.9870000-05:00,"So, if I have .1 eth in wallet and 10weth, can I set swap of 6eth to e.g. dai. will it be processed? Because the UI offers max .1 eth to set for the swap.",,,,,,
5.08392E+17,Tickets#6981,2022-01-23T16:51:51.8770000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.66139E+17,bing2,2022-01-23T16:52:04.1830000-05:00,Please create a ticket following the instructions above☝️ **DO NOT accept any help/support in direct messages (DMs). They're all scammers.**,,,,,,
7.80004E+17,engman01,2022-01-23T16:52:36.6890000-05:00,"Ok, thank you, I will create the ticket",,,,,,
9.05711E+17,xav#6983,2022-01-23T16:56:11.1260000-05:00,hey guys how do i transfer my hokkaidu inu,,,,,,
4.65797E+17,jakekvm01,2022-01-23T16:58:01.8650000-05:00,"Hi @xav, If you want to swap you can do it here https://app.uniswap.org/#/swap",,,,,,
9.06654E+17,SaltyStackS#7406,2022-01-23T18:11:14.4890000-05:00,I’m trying to connect my wallet and it’s not giving me the option to do so,,,,,,
4.65797E+17,jakekvm01,2022-01-23T18:12:01.7750000-05:00,"Have you done a hard refresh (CTRL SHIFT R) on your browser or basic troubleshooting steps like clearing cache, cookies, history?",,,,,,
9.06654E+17,SaltyStackS#7406,2022-01-23T18:13:15.0230000-05:00,I’m using a mobile device but I will give it a shot. I was also considering trying it on my laptop. I’ve just never had this problem before,,,,,,
4.65797E+17,jakekvm01,2022-01-23T18:13:45.7230000-05:00,Kindly create a ticket here #🙋│help,,,,,,
5.08392E+17,Tickets#6981,2022-01-23T18:13:55.8840000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.27949E+17,.nuomituanzi,2022-01-23T19:08:07.3080000-05:00,"Did uni buy back burn�?,"",""
666138778368212993""",bing2,2022-01-23T19:36:55.9080000-05:00,@Deleted User You created a ticket here: #deleted-channel Please respond.,,,
6.66139E+17,bing2,2022-01-23T19:39:43.0830000-05:00,"‼️Uniswap Team and support members will **NEVER DM** you first and never ask for your information or send you links to ""fix"" your account. Always be suspicious of anyone reaching out to you in private. 

�?**DO NOT** share your seed phrases or private keys to anyone and **DO NOT** paste them in any website!",,,,,,
9.01709E+17,(No Subject)#6224,2022-01-23T22:29:39.9980000-05:00,How do I buy an nft?,,,,,,
4.65797E+17,jakekvm01,2022-01-23T22:31:58.5700000-05:00,Uniswap doesn't offer NFT's.,,,,,,
7.19829E+17,hans |#0465,2022-01-23T22:35:04.2520000-05:00,hi where can i seek help for pending transactions? wrapping eth but it takes way too long.,,,,,,
7.19829E+17,hans |#0465,2022-01-23T22:36:09.7110000-05:00,done through uniswap in opensea,,,,,,
7.47795E+17,sherieam,2022-01-23T22:52:00.4100000-05:00,"Your ticket is here >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
9.3359E+17,Melkor#8839,2022-01-24T01:26:55.6750000-05:00,@Sherie,,,,,,
7.47795E+17,sherieam,2022-01-24T01:27:24.3530000-05:00,"Hi, how can we help?",,,,,,
7.47795E+17,sherieam,2022-01-24T01:28:20.3070000-05:00,"No DMs, you can state the query here.",,,,,,
9.3359E+17,Melkor#8839,2022-01-24T01:28:24.4660000-05:00,who can i contact in regards to company partnerships?,,,,,,
7.47795E+17,sherieam,2022-01-24T01:29:04.2560000-05:00,You can post it here >>> #🔋│uni-grants,,,,,,
9.3359E+17,Melkor#8839,2022-01-24T01:31:59.1020000-05:00,Are there any emails or people that I could dm as well?,,,,,,
7.47795E+17,sherieam,2022-01-24T01:32:52.2410000-05:00,"No email, you can post the proposal in the channel.",,,,,,
9.3359E+17,Melkor#8839,2022-01-24T01:33:05.7880000-05:00,Ok thank you 🙂,,👍 (1),,,,
7.47795E+17,sherieam,2022-01-24T01:34:38.1590000-05:00,"You can try to send an email here >>> contact@uniswap.org,",,,,,,
9.3359E+17,Melkor#8839,2022-01-24T01:34:54.6380000-05:00,Cool thanks,,👍 (1),,,,
5.08392E+17,Tickets#6981,2022-01-24T02:16:45.7310000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
9.22544E+17,"DizzyDes78(🐝,🐝)2334#9295",2022-01-24T02:58:31.2600000-05:00,hello,,,,,,
7.12279E+17,igorbogdanoff.eth,2022-01-24T08:08:49.7920000-05:00,I am struggling to approve my USDC on Uniswap can anyone help?,,,,,,
5.08392E+17,Tickets#6981,2022-01-24T08:09:11.7000000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.25563E+17,undoubted08,2022-01-24T08:09:19.1830000-05:00,@igor-bogdanoff.eth 🍐 ☝️,,,,,,
7.27538E+17,chip_33.3,2022-01-24T08:20:58.2110000-05:00,My bunnies going to 0,,,,,,
7.27538E+17,chip_33.3,2022-01-24T08:22:58.0340000-05:00,🙄😂,,,,,,
9.14902E+17,BigShlongWhale#7816,2022-01-24T11:55:10.2860000-05:00,Who should I reach out to in regards to support?,,,,,,
5.08392E+17,Tickets#6981,2022-01-24T11:55:36.1340000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
6.66139E+17,bing2,2022-01-24T11:55:43.5390000-05:00,Please create a ticket following the instructions above☝️ DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
9.14902E+17,BigShlongWhale#7816,2022-01-24T11:56:45.3610000-05:00,Done!,,,,,,
3.25605E+17,berthje,2022-01-24T12:22:16.0230000-05:00,"Anyone knows front end development in, combination with subgraphs like analytics / info page from uniswap? I have no errors in console but my page keeps having the preloader and keeps loading forever, see picture:",https://cdn.discordapp.com/attachments/597638926152499206/935222987613933578/unknown.png?ex=65f87847&is=65e60347&hm=1e841cdd42bce1c43730a5476e0d5e9fb521d0ba95cc7fa10e4b7ee0823b3c71&,,,,,
6.35461E+17,babayaga1840,2022-01-24T12:23:20.9080000-05:00,Парни есть дискорд канал где фьючерсная торговля,,,,,,
8.25563E+17,undoubted08,2022-01-24T12:26:03.1820000-05:00,#русский DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
4.56227E+17,Deleted User,2022-01-24T13:04:25.4560000-05:00,0xf98e38c3f287304a1f2d4879e741d2bf55474e84,,,,,,
8.43155E+17,Etherscan Bot#5753,2022-01-24T13:04:25.6680000-05:00,<https://etherscan.io/address/0xf98e38c3f287304a1f2d4879e741d2bf55474e84>,,,,,,
6.66139E+17,bing2,2022-01-24T13:06:07.6750000-05:00,👋 How can we help?,,,,,,
4.56227E+17,Deleted User,2022-01-24T13:06:35.0250000-05:00,Why not sale ?,,,,,,
5.08392E+17,Tickets#6981,2022-01-24T13:07:26.0630000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
4.56227E+17,Deleted User,2022-01-24T13:07:38.3840000-05:00,I can't get it with metamask it says invalid token?,,,,,,
6.66139E+17,bing2,2022-01-24T13:07:49.0560000-05:00,Please create a ticket following the instructions above☝️ DO NOT accept any help/support in direct messages (DMs). They're all scammers.,,,,,,
4.56227E+17,Deleted User,2022-01-24T13:11:36.0030000-05:00,Where ?,,,,,,
6.66139E+17,bing2,2022-01-24T13:12:46.5520000-05:00,You created a ticket here 👉 #deleted-channel,,,,,,
4.56227E+17,Deleted User,2022-01-24T13:23:39.0540000-05:00,Moderatör write me now ?,,,,,,
6.66139E+17,bing2,2022-01-24T13:24:10.8960000-05:00,Responded to you in your ticket #deleted-channel,,,,,,
4.56227E+17,Deleted User,2022-01-24T13:24:53.0980000-05:00,Silver sloth admin ?,,,,,,
6.66139E+17,bing2,2022-01-24T13:25:12.4740000-05:00,"No, anyone who messages you in private are scammers.",,,,,,
6.66139E+17,bing2,2022-01-24T13:25:37.0890000-05:00,"‼️Uniswap Team and support members will **NEVER DM** you first and never ask for your information or send you links to ""fix"" your account. Always be suspicious of anyone reaching out to you in private. 

�?**DO NOT** share your seed phrases or private keys to anyone and **DO NOT** paste them in any website!",,,,,,
